i,drand48()
13600,0.884578
13601,0.393474
13602,0.683764
13603,0.665094
13604,0.280962
13605,0.239026
13606,0.278502
13607,0.155078
13608,0.126923
13609,0.130949
13610,0.908952
13611,0.431738
13612,0.838072
13613,0.761394
13614,0.0094826
13615,0.900133
13616,0.0132568
13617,0.958436
13618,0.539383
13619,0.115785
13620,0.144568
13621,0.269249
13622,0.59298
13623,0.115324
13624,0.964915
13625,0.78537
13626,0.872519
13627,0.269943
13628,0.515054
13629,0.37069
13630,0.69803
13631,0.244412
13632,0.252635
13633,0.766491
13634,0.7238
13635,0.638869
13636,0.714615
13637,0.418752
13638,0.603875
13639,0.29635
13640,0.347046
13641,0.0754023
13642,0.410481
13643,0.889363
13644,0.301693
13645,0.150363
13646,0.898476
13647,0.832994
13648,0.889343
13649,0.852643
13650,0.543459
13651,0.404624
13652,0.300088
13653,0.0787874
13654,0.306391
13655,0.0419048
13656,0.429769
13657,0.902517
13658,0.0171552
13659,0.516884
13660,0.670464
13661,0.144013
13662,0.175233
13663,0.186987
13664,0.266087
13665,0.331084
13666,0.467377
13667,0.959932
13668,0.939405
13669,0.384269
13670,0.857912
13671,0.402569
13672,0.555035
13673,0.467166
13674,0.253207
13675,0.511543
13676,0.388041
13677,0.681948
13678,0.342128
13679,0.750646
13680,0.36686
13681,0.088826
13682,0.711387
13683,0.76552
13684,0.402452
13685,0.958453
13686,0.999115
13687,0.696326
13688,0.506304
13689,0.189749
13690,0.0302446
13691,0.724074
13692,0.944479
13693,0.545079
13694,0.250351
13695,0.673162
13696,0.733023
13697,0.263091
13698,0.595147
13699,0.433456
13700,0.614312
13701,0.840773
13702,0.28398
13703,0.207862
13704,0.480208
13705,0.354769
13706,0.0685589
13707,0.199266
13708,0.445116
13709,0.782691
13710,0.691966
13711,0.153014
13712,0.292289
13713,0.943856
13714,0.785187
13715,0.0125551
13716,0.39521
13717,0.101762
13718,0.0444695
13719,0.936765
13720,0.980865
13721,0.0446204
13722,0.266311
13723,0.693838
13724,0.484703
13725,0.812976
13726,0.969725
13727,0.380047
13728,0.93264
13729,0.792965
13730,0.787301
13731,0.919362
13732,0.661222
13733,0.898941
13734,0.265689
13735,0.554756
13736,0.0939047
13737,0.179377
13738,0.968435
13739,0.732435
13740,0.773312
13741,0.685261
13742,0.933997
13743,0.360407
13744,0.903215
13745,0.52121
13746,0.301533
13747,0.362351
13748,0.480257
13749,0.977601
13750,0.797271
13751,0.982135
13752,0.847223
13753,0.729016
13754,0.373537
13755,0.174448
13756,0.533543
13757,0.63282
13758,0.537571
13759,0.159524
13760,0.374184
13761,0.414793
13762,0.303064
13763,0.357011
13764,0.62787
13765,0.870372
13766,0.576798
13767,0.243576
13768,0.615493
13769,0.41447
13770,0.567085
13771,0.51428
13772,0.93856
13773,0.295178
13774,0.209127
13775,0.348265
13776,0.737661
13777,0.352565
13778,0.962268
13779,0.679467
13780,0.537413
13781,0.299494
13782,0.791017
13783,0.513437
13784,0.775479
13785,0.46391
13786,0.919155
13787,0.387738
13788,0.110497
13789,0.23882
13790,0.596156
13791,0.687445
13792,0.48167
13793,0.00546464
13794,0.767223
13795,0.356295
13796,0.789069
13797,0.535687
13798,0.150655
13799,0.510748
13800,0.069166
13801,0.240682
13802,0.835023
13803,0.0071855
13804,0.448752
13805,0.655204
13806,0.478103
13807,0.335817
13808,0.719201
13809,0.159543
13810,0.461953
13811,0.538191
13812,0.532297
13813,0.717532
13814,0.704587
13815,0.654013
13816,0.38175
13817,0.809281
13818,0.0968823
13819,0.498134
13820,0.307712
13821,0.364988
13822,0.900519
13823,0.11674
13824,0.704391
13825,0.354
13826,0.663692
13827,0.85514
13828,0.486216
13829,0.385276
13830,0.869167
13831,0.636007
13832,0.891516
13833,0.755791
13834,0.284969
13835,0.359912
13836,0.293438
13837,0.50738
13838,0.831
13839,0.628636
13840,0.917854
13841,0.27562
13842,0.272439
13843,0.600751
13844,0.412469
13845,0.732947
13846,0.598479
13847,0.328705
13848,0.79863
13849,0.829179
13850,0.0163742
13851,0.523079
13852,0.698829
13853,0.543509
13854,0.887706
13855,0.23443
13856,0.553199
13857,0.601033
13858,0.0360982
13859,0.343412
13860,0.205082
13861,0.332712
13862,0.871305
13863,0.17851
13864,0.0898873
13865,0.219863
13866,0.989825
13867,0.726233
13868,0.846818
13869,0.452731
13870,0.941221
13871,0.215106
13872,0.48676
13873,0.228187
13874,0.884475
13875,0.811919
13876,0.991867
13877,0.335357
13878,0.920581
13879,0.501928
13880,0.046437
13881,0.541951
13882,0.0747181
13883,0.184875
13884,0.361108
13885,0.250771
13886,0.640553
13887,0.622545
13888,0.0625751
13889,0.0884535
13890,0.895411
13891,0.153234
13892,0.891884
13893,0.400817
13894,0.881134
13895,0.341858
13896,0.451518
13897,0.83556
13898,0.932682
13899,0.774977
13900,0.634003
13901,0.208614
13902,0.164047
13903,0.616798
13904,0.274639
13905,0.980766
13906,0.0063489
13907,0.910034
13908,0.32351
13909,0.862653
13910,0.781465
13911,0.79464
13912,0.705244
13913,0.155626
13914,0.909954
13915,0.203924
13916,0.0108364
13917,0.401042
13918,0.745992
13919,0.322952
13920,0.178474
13921,0.119199
13922,0.834593
13923,0.315702
13924,0.00763256
13925,0.880379
13926,0.0553797
13927,0.968024
13928,0.303456
13929,0.5636
13930,0.188854
13931,0.89147
13932,0.460563
13933,0.463734
13934,0.779706
13935,0.492744
13936,0.614028
13937,0.335388
13938,0.219558
13939,0.75442
13940,0.0604996
13941,0.583555
13942,0.999223
13943,0.980222
13944,0.387685
13945,0.588452
13946,0.436628
13947,0.533378
13948,0.752013
13949,0.687817
13950,0.547883
13951,0.506082
13952,0.571956
13953,0.127211
13954,0.350287
13955,0.484015
13956,0.820771
13957,0.461537
13958,0.850525
13959,0.660183
13960,0.323255
13961,0.473371
13962,0.439952
13963,0.570391
13964,0.405359
13965,0.830808
13966,0.880974
13967,0.497624
13968,0.7853
13969,0.99512
13970,0.591509
13971,0.969219
13972,0.305285
13973,0.502814
13974,0.413822
13975,0.859267
13976,0.512544
13977,0.774588
13978,0.463374
13979,0.0351958
13980,0.938322
13981,0.272807
13982,0.294392
13983,0.643575
13984,0.378597
13985,0.757543
13986,0.371534
13987,0.423003
13988,0.438085
13989,0.83781
13990,0.409435
13991,0.534455
13992,0.90046
13993,0.128706
13994,0.319977
13995,0.500031
13996,0.176647
13997,0.396892
13998,0.405317
13999,0.893858
14000,0.656467
14001,0.786754
14002,0.745251
14003,0.403624
14004,0.447224
14005,0.889079
14006,0.971002
14007,0.0132697
14008,0.879131
14009,0.254961
14010,0.392535
14011,0.0976032
14012,0.648378
14013,0.322591
14014,0.679886
14015,0.684816
14016,0.363679
14017,0.356624
14018,0.495519
14019,0.56507
14020,0.073899
14021,0.282791
14022,0.967518
14023,0.100548
14024,0.548869
14025,0.508811
14026,0.0934597
14027,0.837957
14028,0.331471
14029,0.371356
14030,0.811548
14031,0.417599
14032,0.998762
14033,0.543649
14034,0.886236
14035,0.908523
14036,0.488417
14037,0.0254108
14038,0.0756988
14039,0.937229
14040,0.542428
14041,0.553265
14042,0.501804
14043,0.693964
14044,0.274262
14045,0.892929
14046,0.281365
14047,0.737392
14048,0.0131623
14049,0.372679
14050,0.430353
14051,0.132537
14052,0.0575554
14053,0.69949
14054,0.778414
14055,0.771313
14056,0.869574
14057,0.964349
14058,0.165614
14059,0.178084
14060,0.858338
14061,0.331524
14062,0.901035
14063,0.898643
14064,0.978001
14065,0.14873
14066,0.286124
14067,0.929545
14068,0.357823
14069,0.682459
14070,0.714999
14071,0.0511478
14072,0.489028
14073,0.83713
14074,0.307903
14075,0.383052
14076,0.72333
14077,0.66072
14078,0.389429
14079,0.751446
14080,0.0504426
14081,0.16631
14082,0.144881
14083,0.326393
14084,0.0791697
14085,0.642342
14086,0.0592127
14087,0.501198
14088,0.564784
14089,0.708685
14090,0.924535
14091,0.709153
14092,0.623167
14093,0.565966
14094,0.283419
14095,0.134233
14096,0.321729
14097,0.237645
14098,0.723596
14099,0.416516
14100,0.713662
14101,0.814295
14102,0.850625
14103,0.0904504
14104,0.61385
14105,0.364441
14106,0.512295
14107,0.750734
14108,0.733311
14109,0.0036262
14110,0.733769
14111,0.707939
14112,0.878884
14113,0.731227
14114,0.225528
14115,0.0814534
14116,0.173671
14117,0.811865
14118,0.455212
14119,0.0536181
14120,0.00243651
14121,0.344279
14122,0.415427
14123,0.0646157
14124,0.178526
14125,0.0154431
14126,0.986884
14127,0.51678
14128,0.662146
14129,0.0620756
14130,0.382224
14131,0.54932
14132,0.734091
14133,0.976897
14134,0.580955
14135,0.375295
14136,0.497631
14137,0.214813
14138,0.0289233
14139,0.793056
14140,0.80068
14141,0.927349
14142,0.603193
14143,0.810822
14144,0.450136
14145,0.825136
14146,0.940169
14147,0.887923
14148,0.943123
14149,0.521971
14150,0.524197
14151,0.397221
14152,0.831579
14153,0.924245
14154,0.346851
14155,0.363924
14156,0.436148
14157,0.311515
14158,0.712941
14159,0.91548
14160,0.554813
14161,0.0132041
14162,0.705351
14163,0.780162
14164,0.396166
14165,0.969295
14166,0.572572
14167,0.458802
14168,0.485209
14169,0.80622
14170,0.593981
14171,0.740738
14172,0.222315
14173,0.340559
14174,0.860184
14175,0.183109
14176,0.0582323
14177,0.0107911
14178,0.509035
14179,0.179367
14180,0.517326
14181,0.639946
14182,0.740256
14183,0.731066
14184,0.148538
14185,0.0490566
14186,0.929021
14187,0.945226
14188,0.702729
14189,0.412801
14190,0.235753
14191,0.311847
14192,0.673144
14193,0.30534
14194,0.708016
14195,0.692247
14196,0.743089
14197,0.197373
14198,0.261344
14199,0.65418
14200,0.564577
14201,0.69679
14202,0.457717
14203,0.825069
14204,0.750433
14205,0.17749
14206,0.349986
14207,0.566859
14208,0.559469
14209,0.10719
14210,0.0826475
14211,0.787085
14212,0.752696
14213,0.499072
14214,0.517124
14215,0.638709
14216,0.713874
14217,0.498416
14218,0.0441173
14219,0.28947
14220,0.579001
14221,0.338897
14222,0.44599
14223,0.689145
14224,0.678671
14225,0.319699
14226,0.245905
14227,0.174854
14228,0.639725
14229,0.260321
14230,0.323032
14231,0.940764
14232,0.546727
14233,0.171745
14234,0.658269
14235,0.485221
14236,0.360813
14237,0.868181
14238,0.204229
14239,0.527065
14240,0.518066
14241,0.550937
14242,0.926788
14243,0.960895
14244,0.169438
14245,0.283912
14246,0.751065
14247,0.87119
14248,0.720102
14249,0.898276
14250,0.248638
14251,0.635913
14252,0.222099
14253,0.501947
14254,0.539212
14255,0.675732
14256,0.267097
14257,0.108341
14258,0.741329
14259,0.414826
14260,0.51641
14261,0.25975
14262,0.91344
14263,0.74896
14264,0.0462696
14265,0.1155
14266,0.377528
14267,0.516953
14268,0.634291
14269,0.656378
14270,0.53907
14271,0.659447
14272,0.777607
14273,0.167757
14274,0.314493
14275,0.456324
14276,0.12698
14277,0.388255
14278,0.383276
14279,0.258928
14280,0.610215
14281,0.923021
14282,0.107779
14283,0.789035
14284,0.471198
14285,0.135876
14286,0.848787
14287,0.442305
14288,0.890131
14289,0.558261
14290,0.866246
14291,0.204458
14292,0.601038
14293,0.33146
14294,0.178082
14295,0.12409
14296,0.762835
14297,0.668927
14298,0.879036
14299,0.662734
14300,0.251549
14301,0.265093
14302,0.047886
14303,0.302155
14304,0.958263
14305,0.854167
14306,0.625086
14307,0.188199
14308,0.737709
14309,0.245708
14310,0.481828
14311,0.252525
14312,0.446966
14313,0.532797
14314,0.36185
14315,0.616863
14316,0.336434
14317,0.323275
14318,0.823337
14319,0.353053
14320,0.653097
14321,0.715639
14322,0.6823
14323,0.0657971
14324,0.139428
14325,0.899867
14326,0.531391
14327,0.769151
14328,0.56326
14329,0.17176
14330,0.527916
14331,0.143267
14332,0.101168
14333,0.409817
14334,0.988478
14335,0.251371
14336,0.3798
14337,0.669301
14338,0.150239
14339,0.950651
14340,0.0189755
14341,0.132952
14342,0.343138
14343,0.592474
14344,0.332953
14345,0.746009
14346,0.424712
14347,0.740695
14348,0.35111
14349,0.11994
14350,0.648717
14351,0.870719
14352,0.888333
14353,0.770249
14354,0.737898
14355,0.691348
14356,0.103971
14357,0.155081
14358,0.205455
14359,0.466472
14360,0.864552
14361,0.890173
14362,0.392826
14363,0.630418
14364,0.500979
14365,0.659391
14366,0.064819
14367,0.980827
14368,0.910358
14369,0.836896
14370,0.107061
14371,0.703521
14372,0.783382
14373,0.445649
14374,0.112971
14375,0.607773
14376,0.381467
14377,0.446965
14378,0.714256
14379,0.916239
14380,0.28718
14381,0.277077
14382,0.014527
14383,0.215564
14384,0.904361
14385,0.200016
14386,0.62232
14387,0.20118
14388,0.890562
14389,0.252647
14390,0.568285
14391,0.378287
14392,0.817632
14393,0.0294972
14394,0.929956
14395,0.161558
14396,0.0326886
14397,0.144534
14398,0.703332
14399,0.865221
14400,0.241021
14401,0.157434
14402,0.358225
14403,0.925175
14404,0.767356
14405,0.947012
14406,0.426969
14407,0.643445
14408,0.738131
14409,0.728681
14410,0.314912
14411,0.606148
14412,0.734014
14413,0.061149
14414,0.52515
14415,0.278242
14416,0.410853
14417,0.575736
14418,0.476858
14419,0.716448
14420,0.50381
14421,0.735936
14422,0.711614
14423,0.726204
14424,0.79187
14425,0.532111
14426,0.249043
14427,0.495299
14428,0.48978
14429,0.614022
14430,0.223693
14431,0.907543
14432,0.0861676
14433,0.330432
14434,0.339118
14435,0.531724
14436,0.497999
14437,0.489021
14438,0.570725
14439,0.116967
14440,0.153322
14441,0.270842
14442,0.472179
14443,0.243972
14444,0.0404449
14445,0.671394
14446,0.255326
14447,0.286576
14448,0.119363
14449,0.52595
14450,0.962982
14451,0.749311
14452,0.73053
14453,0.681197
14454,0.808226
14455,0.349587
14456,0.660384
14457,0.160472
14458,0.46143
14459,0.408649
14460,0.438705
14461,0.338531
14462,0.404171
14463,0.470306
14464,0.809595
14465,0.686899
14466,0.692035
14467,0.862648
14468,0.398222
14469,0.706307
14470,0.659369
14471,0.7036
14472,0.605363
14473,0.252918
14474,0.4192
14475,0.689505
14476,0.120098
14477,0.754987
14478,0.950258
14479,0.726242
14480,0.0198463
14481,0.361976
14482,0.187548
14483,0.909268
14484,0.801519
14485,0.0652621
14486,0.738819
14487,0.642845
14488,0.386138
14489,0.365316
14490,0.610147
14491,0.435569
14492,0.893353
14493,0.362131
14494,0.941496
14495,0.510688
14496,0.976432
14497,0.831946
14498,0.107386
14499,0.232832
14500,0.630157
14501,0.182681
14502,0.336703
14503,0.150633
14504,0.474512
14505,0.302434
14506,0.0353581
14507,0.375548
14508,0.620001
14509,0.519868
14510,0.370243
14511,0.0153658
14512,0.832966
14513,0.863093
14514,0.0850231
14515,0.425887
14516,0.0416091
14517,0.855909
14518,0.488398
14519,0.371618
14520,0.408809
14521,0.439007
14522,0.682026
14523,0.546931
14524,0.602798
14525,0.601437
14526,0.305262
14527,0.819571
14528,0.330831
14529,0.697545
14530,0.871951
14531,0.551002
14532,0.176857
14533,0.590331
14534,0.493852
14535,0.220524
14536,0.767719
14537,0.978404
14538,0.836909
14539,0.646073
14540,0.952472
14541,0.945217
14542,0.279841
14543,0.433012
14544,0.138169
14545,0.721886
14546,0.756756
14547,0.987948
14548,0.00800295
14549,0.324882
14550,0.812198
14551,0.867885
14552,0.332443
14553,0.45404
14554,0.20185
14555,0.271886
14556,0.452336
14557,0.292417
14558,0.486857
14559,0.764493
14560,0.69944
14561,0.505456
14562,0.624157
14563,0.504569
14564,0.662268
14565,0.301662
14566,0.507463
14567,0.262957
14568,0.894168
14569,0.289913
14570,0.799644
14571,0.785797
14572,0.690296
14573,0.589593
14574,0.581571
14575,0.801595
14576,0.677556
14577,0.149746
14578,0.267269
14579,0.398997
14580,0.616893
14581,0.0835628
14582,0.67114
14583,0.103959
14584,0.413884
14585,0.486711
14586,0.908529
14587,0.760644
14588,0.47779
14589,0.284858
14590,0.142927
14591,0.0365077
14592,0.320657
14593,0.140301
14594,0.816391
14595,0.810885
14596,0.40949
14597,0.973805
14598,0.497416
14599,0.915794
14600,0.491605
14601,0.749858
14602,0.513583
14603,0.241153
14604,0.825174
14605,0.496727
14606,0.0941426
14607,0.423183
14608,0.335521
14609,0.142523
14610,0.397585
14611,0.549292
14612,0.758359
14613,0.341306
14614,0.936818
14615,0.145408
14616,0.351994
14617,0.625933
14618,0.0133106
14619,0.288651
14620,0.99311
14621,0.684482
14622,0.63337
14623,0.900942
14624,0.0996671
14625,0.432798
14626,0.384339
14627,0.0348946
14628,0.237315
14629,0.605772
14630,0.104083
14631,0.434947
14632,0.803445
14633,0.463848
14634,0.169698
14635,0.532683
14636,0.389461
14637,0.698967
14638,0.475211
14639,0.769719
14640,0.294177
14641,0.906338
14642,0.855584
14643,0.204169
14644,0.899549
14645,0.886425
14646,0.866014
14647,0.482865
14648,0.877646
14649,0.26721
14650,0.540019
14651,0.702177
14652,0.331247
14653,0.342727
14654,0.453862
14655,0.452071
14656,0.289255
14657,0.853153
14658,0.12336
14659,0.473204
14660,0.49505
14661,0.568274
14662,0.28511
14663,0.153142
14664,0.106652
14665,0.754255
14666,0.878672
14667,0.358821
14668,0.941179
14669,0.818387
14670,0.788674
14671,0.427139
14672,0.86457
14673,0.943555
14674,0.443394
14675,0.108807
14676,0.176138
14677,0.289834
14678,0.844753
14679,0.742757
14680,0.644503
14681,0.191773
14682,0.247329
14683,0.305308
14684,0.698307
14685,0.694181
14686,0.562912
14687,0.371689
14688,0.0964066
14689,0.114605
14690,0.271893
14691,0.604548
14692,0.835614
14693,0.106194
14694,0.63173
14695,0.567598
14696,0.690415
14697,0.819428
14698,0.821684
14699,0.391094
14700,0.412316
14701,0.265544
14702,0.216488
14703,0.793405
14704,0.493658
14705,0.298901
14706,0.681811
14707,0.909403
14708,0.472075
14709,0.831352
14710,0.901876
14711,0.276932
14712,0.920577
14713,0.930868
14714,0.633067
14715,0.688348
14716,0.640992
14717,0.441663
14718,0.103454
14719,0.691592
14720,0.714687
14721,0.187126
14722,0.801891
14723,0.606664
14724,0.226925
14725,0.813712
14726,0.704611
14727,0.556615
14728,0.885591
14729,0.928055
14730,0.733227
14731,0.260722
14732,0.820404
14733,0.535898
14734,0.41503
14735,0.030434
14736,0.447091
14737,0.465747
14738,0.391748
14739,0.390748
14740,0.987602
14741,0.648656
14742,0.492158
14743,0.131196
14744,0.58057
14745,0.915195
14746,0.520544
14747,0.997624
14748,0.627317
14749,0.588978
14750,0.0189617
14751,0.0599694
14752,0.282401
14753,0.221283
14754,0.916286
14755,0.439582
14756,0.701565
14757,0.582093
14758,0.88923
14759,0.225056
14760,0.644942
14761,0.648691
14762,0.215963
14763,0.236628
14764,0.343379
14765,0.103884
14766,0.0159734
14767,0.769945
14768,0.667752
14769,0.452546
14770,0.73272
14771,0.530215
14772,0.795562
14773,0.608894
14774,0.0489469
14775,0.892758
14776,0.898991
14777,0.909518
14778,0.726927
14779,0.146697
14780,0.24061
14781,0.321312
14782,0.0641043
14783,0.0116926
14784,0.266535
14785,0.882252
14786,0.253492
14787,0.995305
14788,0.34472
14789,0.520123
14790,0.270787
14791,0.878748
14792,0.174142
14793,0.614431
14794,0.387596
14795,0.0948556
14796,0.257721
14797,0.414642
14798,0.771713
14799,0.0732008
14800,0.310096
14801,0.509426
14802,0.198359
14803,0.86815
14804,0.885982
14805,0.402955
14806,0.806338
14807,0.916576
14808,0.644063
14809,0.232412
14810,0.313627
14811,0.468984
14812,0.486796
14813,0.233295
14814,0.709924
14815,0.742519
14816,0.772478
14817,0.593988
14818,0.298931
14819,0.813909
14820,0.0204148
14821,0.347211
14822,0.0286385
14823,0.627782
14824,0.113572
14825,0.322751
14826,0.359792
14827,0.679386
14828,0.239875
14829,0.473405
14830,0.845305
14831,0.144667
14832,0.450262
14833,0.01494
14834,0.0689536
14835,0.694672
14836,0.198944
14837,0.362393
14838,0.390881
14839,0.430613
14840,0.972408
14841,0.261186
14842,0.918735
14843,0.311777
14844,0.714956
14845,0.404708
14846,0.44355
14847,0.887198
14848,0.279529
14849,0.193554
14850,0.503594
14851,0.866041
14852,0.336014
14853,0.75914
14854,0.850273
14855,0.11872
14856,0.770894
14857,0.470494
14858,0.0491182
14859,0.654368
14860,0.530959
14861,0.532538
14862,0.744951
14863,0.299569
14864,0.471968
14865,0.0229685
14866,0.821033
14867,0.552873
14868,0.145732
14869,0.499008
14870,0.682816
14871,0.019998
14872,0.624506
14873,0.721945
