x[i+k],x[i]
0.997752,0.450324
0.228754,0.39202
0.617734,0.175124
0.829463,0.196436
0.234164,0.750624
0.986997,0.677484
0.0445003,0.689362
0.534979,0.886255
0.331988,0.793357
0.965994,0.563855
0.00332631,0.431507
0.279175,0.77689
0.0305956,0.806116
0.844167,0.461436
0.723813,0.403868
0.854192,0.986135
0.378155,0.721565
0.89669,0.0829455
0.279381,0.995889
0.746513,0.726153
0.403637,0.513545
0.202907,0.733511
0.619766,0.448137
0.241494,0.737886
0.301741,0.951754
0.383261,0.207488
0.984378,0.305067
0.111184,0.662436
0.123872,0.0149739
0.418842,0.955351
0.941486,0.847685
0.569251,0.273033
0.355979,0.319641
0.315531,0.465941
0.192093,0.63536
0.148905,0.0620444
0.795555,0.59573
0.0438679,0.351812
0.0896985,0.41532
0.367074,0.285362
0.49285,0.39144
0.696507,0.750335
0.412771,0.477228
0.492202,0.807691
0.763042,0.536643
0.384329,0.911044
0.184077,0.704528
0.0241691,0.953579
0.41952,0.540056
0.175416,0.3397
0.401744,0.611613
0.207344,0.324322
0.676134,0.197299
0.61262,0.251212
0.536573,0.765832
0.157272,0.979694
0.73003,0.0294235
0.506652,0.853779
0.661469,0.142801
0.679444,0.998854
0.909898,0.424511
0.129039,0.0637729
0.0173523,0.093975
0.634031,0.153208
0.492908,0.436872
0.0484856,0.809448
0.133769,0.894652
0.0919512,0.255829
0.507041,0.809903
0.575735,0.704571
0.684265,0.0436146
0.0730381,0.733007
0.586785,0.414295
0.557096,0.57969
0.578544,0.248255
0.672765,0.23654
0.300313,0.488442
0.582417,0.801804
0.955012,0.317665
0.754538,0.216448
0.0258953,0.447919
0.342571,0.803023
0.0588526,0.159664
0.969567,0.434522
0.139093,0.565894
0.609508,0.545302
0.278309,0.823358
0.237653,0.682547
0.262236,0.865094
0.113349,0.794749
0.0312886,0.84078
0.329222,0.786114
0.587918,0.331601
0.649267,0.911638
0.128086,0.54293
0.99085,0.403804
0.206827,0.153981
0.313646,0.333421
0.767943,0.26568
0.831574,0.283213
0.828515,0.907037
0.730395,0.441082
0.123629,0.106824
0.971919,0.968048
0.762796,0.385865
0.226645,0.0852678
0.871382,0.794085
0.125687,0.555867
0.467505,0.459301
0.00223091,0.774953
0.178757,0.595591
0.749573,0.99308
0.326501,0.385585
0.651265,0.0632182
0.346431,0.0944446
0.00148124,0.482838
0.92392,0.174947
0.281771,0.731876
0.699924,0.0475492
0.433414,0.25369
0.338958,0.46272
0.256806,0.66006
0.215927,0.21034
0.669641,0.382492
0.157445,0.683432
0.279023,0.671871
0.664952,0.336203
0.721787,0.0285957
0.091814,0.991453
0.0858978,0.373052
0.85589,0.438245
0.613192,0.087379
0.819255,0.779811
0.82736,0.894963
0.148653,0.519179
0.9819,0.260774
0.920834,0.48761
0.69795,0.238705
0.621197,0.13676
0.820192,0.367591
0.039462,0.778642
0.114845,0.0992153
0.127811,0.704414
0.695867,0.836632
0.209684,0.219625
0.65787,0.781765
0.869144,0.0655739
0.845385,0.271062
0.166025,0.688399
0.207578,0.672744
0.933518,0.314678
0.802288,0.189478
0.428183,0.854352
0.991112,0.500238
0.867828,0.0493803
0.828023,0.811304
0.91052,0.90729
0.611704,0.942868
0.7795,0.0383306
0.257956,0.307571
0.089336,0.989184
0.0547577,0.915826
0.186888,0.95848
0.646879,0.900142
0.572886,0.352913
0.667591,0.854457
0.0439346,0.506405
0.360757,0.469879
0.970117,0.472118
0.521498,0.351869
0.163173,0.837945
0.745235,0.349521
0.292388,0.0736924
0.112023,0.35694
0.664511,0.0718883
0.0610721,0.369979
0.285805,0.753847
0.712327,0.11583
0.015972,0.472693
0.825606,0.359205
0.213662,0.588858
0.0952633,0.493196
0.963075,0.257597
0.729714,0.45602
0.807889,0.933191
0.771136,0.251212
0.600733,0.971062
0.0447539,0.516372
0.873311,0.893121
0.96501,0.156777
0.526756,0.537822
0.291669,0.0260817
0.141912,0.81256
0.285253,0.00399552
0.363201,0.157884
0.746742,0.110858
0.604054,0.576863
0.834459,0.842005
0.298025,0.567129
0.500321,0.564173
0.815386,0.105914
0.0769753,0.271457
0.787829,0.416118
0.30924,0.121729
0.278506,0.66114
0.198962,0.274249
0.300331,0.805262
0.617822,0.490631
0.494627,0.442243
0.600126,0.903074
0.0139323,0.857827
0.43469,0.346868
0.188873,0.617987
0.185116,0.269149
0.833323,0.486899
0.592812,0.685436
0.956893,0.648708
0.0648269,0.669788
0.791517,0.744722
0.405862,0.374067
0.648316,0.0700229
0.875285,0.604824
0.095455,0.948647
0.39089,0.493106
0.39618,0.590082
0.447909,0.991016
0.337884,0.410113
0.0280996,0.882599
0.151748,0.526757
0.0136559,0.213215
0.898652,0.985071
0.633779,0.606468
0.276256,0.855545
0.600267,0.698606
0.072673,0.0677726
0.137796,0.00612891
0.610953,0.720989
0.669636,0.0130801
0.506186,0.706408
0.296489,0.060526
0.0515419,0.902367
0.31248,0.744398
0.626997,0.389426
0.916183,0.340579
0.553795,0.778745
0.763816,0.929839
0.536307,0.452447
0.307992,0.397596
0.0962019,0.812563
0.880336,0.908259
0.914388,0.168875
0.889864,0.0181313
0.0312114,0.525341
0.231748,0.5595
0.620026,0.537398
0.439765,0.528238
0.272636,0.671568
0.0609942,0.752244
0.0928235,0.899633
0.678378,0.977177
0.907017,0.646618
0.0990648,0.442194
0.83979,0.443324
0.255887,0.407057
0.315316,0.935992
0.104867,0.136223
0.154354,0.229703
0.755044,0.994731
0.554231,0.185566
0.722963,0.986793
0.51503,0.174257
0.845826,0.162728
0.914972,0.787666
0.687299,0.90682
0.883997,0.00779556
0.654414,0.365677
0.807871,0.791014
0.234338,0.753479
0.160535,0.647661
0.583653,0.490225
0.626448,0.475851
0.705554,0.68852
0.68325,0.780802
0.966368,0.460598
0.447391,0.237482
0.411739,0.689331
0.852059,0.962421
0.750087,0.257565
0.164384,0.767031
0.774827,0.437386
0.803063,0.0483815
0.839395,0.429241
0.182719,0.610934
0.258595,0.0737334
0.563959,0.343254
0.819105,0.842248
0.530768,0.190407
0.971209,0.524659
0.985258,0.214019
0.4515,0.937577
0.626909,0.432649
0.39507,0.863239
0.120804,0.478968
0.245999,0.145157
0.582543,0.285188
0.333569,0.0208262
0.450067,0.385606
0.996541,0.172965
0.246698,0.632786
0.97604,0.255136
0.0973847,0.810657
0.00106348,0.795146
0.319805,0.628153
0.842171,0.972273
0.90985,0.305063
0.737711,0.293672
0.156911,0.536759
0.0157266,0.132781
0.277938,0.277714
0.562902,0.261726
0.282552,0.860481
0.246088,0.896472
0.0694363,0.732619
0.365405,0.242629
0.497765,0.316134
0.126791,0.341445
0.136591,0.595149
0.223302,0.127855
0.100127,0.456396
0.761459,0.0654736
0.359145,0.00997738
0.546736,0.49917
0.631951,0.516056
0.79377,0.562463
0.824189,0.909889
0.770371,0.356672
0.253144,0.106741
0.83936,0.0164586
0.259087,0.32258
0.638715,0.204765
0.54621,0.756852
0.352001,0.765506
0.893361,0.682801
0.139197,0.575304
0.640777,0.993488
0.00346528,0.900656
0.399826,0.999922
0.515978,0.550201
0.112664,0.0317771
0.941666,0.309748
0.666421,0.936853
0.0435934,0.712037
0.728496,0.919564
0.242144,0.882953
0.0877179,0.987583
0.744435,0.880859
0.646365,0.633928
0.31673,0.0964362
0.67174,0.539725
0.533213,0.455927
0.356583,0.312517
0.312439,0.536678
0.0868798,0.756409
0.788186,0.828418
0.138166,0.199544
0.136396,0.729853
0.44189,0.804587
0.724151,0.17999
0.0629429,0.170386
0.157969,0.966295
0.847154,0.150661
0.784589,0.902403
0.99884,0.493519
0.0332444,0.101319
0.557246,0.670579
0.983096,0.566458
0.103136,0.913829
0.670238,0.295536
0.123954,0.190016
0.38956,0.458424
0.188276,0.26212
0.0667061,0.525956
0.705946,0.630166
0.800552,0.790857
0.757152,0.768889
0.91955,0.95852
0.860924,0.604306
0.0978254,0.704139
0.805458,0.859763
0.530343,0.13107
0.697527,0.362703
0.276532,0.513439
0.808975,0.800663
0.990679,0.94677
0.405194,0.932929
0.195048,0.380239
0.906195,0.59347
0.223636,0.261754
0.0526113,0.612141
0.38103,0.024188
0.982708,0.809763
0.41407,0.30058
0.00471855,0.843632
0.703395,0.511895
0.642965,0.810176
0.17288,0.233738
0.747177,0.340492
0.141156,0.449412
0.396182,0.556153
0.489081,0.131835
0.512074,0.801376
0.394846,0.68413
0.945884,0.418269
0.03041,0.618482
0.64267,0.998495
0.808259,0.41144
0.71202,0.625378
0.46901,0.222328
0.734224,0.716738
0.526914,0.172406
0.406144,0.377188
0.717681,0.699794
0.149206,0.153321
0.709474,0.858836
0.990671,0.545388
0.346764,0.198555
0.882685,0.502745
0.921014,0.74161
0.360092,0.828569
0.827064,0.951424
0.362864,0.00276177
0.62814,0.635323
0.857651,0.0748836
0.791622,0.0971505
0.269556,0.591875
0.969063,0.318536
0.0183301,0.6757
0.829022,0.686744
0.54558,0.167536
0.712924,0.538496
0.737051,0.536251
0.0389964,0.0596878
0.801297,0.619736
0.448305,0.96001
0.911434,0.161389
0.164151,0.275369
0.910692,0.274298
0.349182,0.792291
0.889442,0.768343
0.360217,0.140804
0.45934,0.158998
0.834698,0.32928
0.0160241,0.47767
0.645206,0.66372
0.202216,0.561604
0.0978555,0.35813
0.417818,0.939267
0.559003,0.136852
0.0968624,0.219115
0.380504,0.00730831
0.282677,0.00829682
0.282595,0.544655
0.336946,0.193369
0.961712,0.631777
0.772581,0.226388
0.385386,0.321929
0.65121,0.231921
0.70959,0.220084
0.883804,0.667234
0.228838,0.354796
0.712927,0.0860195
0.0252865,0.326694
0.463545,0.130745
0.34986,0.58429
0.591598,0.560408
0.568705,0.730364
0.275019,0.874276
0.0676448,0.8513
0.483077,0.611966
0.838353,0.0293568
0.351286,0.255658
0.487578,0.223739
0.443822,0.002496
0.66973,0.197169
0.551965,0.327626
0.413646,0.898568
0.225261,0.264892
0.395637,0.438932
0.023222,0.688807
0.249215,0.745496
0.475861,0.61482
0.489096,0.817919
0.669219,0.75088
0.362846,0.55674
0.586097,0.152296
0.407954,0.201199
0.424938,0.937384
0.93988,0.895532
0.0927014,0.86876
0.196386,0.609609
0.508177,0.644667
0.909559,0.610032
0.0489641,0.733439
0.422245,0.305195
0.0506916,0.0721861
0.687006,0.67146
0.489379,0.526552
0.277432,0.176102
0.732842,0.158598
0.310895,0.640278
0.841476,0.31894
0.256323,0.718849
0.614381,0.266414
0.135174,0.196203
0.805812,0.707082
0.351749,0.33156
0.941592,0.313989
0.0474276,0.261308
0.566503,0.990556
0.0627425,0.469673
0.141133,0.617195
0.143747,0.749749
0.925851,0.630512
0.789111,0.421179
0.0614563,0.658693
0.977632,0.100005
0.818854,0.902933
0.169347,0.233956
0.430158,0.433235
0.140317,0.304521
0.636081,0.23597
0.549959,0.492066
0.753374,0.577673
0.56823,0.597387
0.0670597,0.319877
0.937071,0.630972
0.380721,0.208193
0.838705,0.0808179
0.501997,0.306572
0.965265,0.627816
0.727821,0.563453
0.466386,0.942897
0.176853,0.546674
0.979909,0.635732
0.940253,0.607011
0.842981,0.120226
0.612292,0.576334
0.154008,0.39294
0.990326,0.365665
0.685542,0.722237
0.35321,0.0573861
0.265579,0.622613
0.703431,0.733931
0.0405022,0.104284
0.732099,0.205428
0.768881,0.00576675
0.948664,0.45992
0.00659458,0.235267
0.870999,0.125516
0.732527,0.986504
0.106729,0.811252
0.387586,0.575507
0.968447,0.719021
0.0846865,0.541594
0.263831,0.958774
0.0161596,0.770229
0.392842,0.617041
0.350971,0.281739
0.386022,0.0962732
0.301701,0.391473
0.39724,0.118122
0.578042,0.070582
0.305849,0.345904
0.47142,0.584637
0.57114,0.176848
0.9881,0.203947
0.779454,0.67787
0.396891,0.375686
0.91728,0.747902
0.706675,0.481577
0.251806,0.181111
0.798151,0.722835
0.00457321,0.644648
0.740921,0.149122
0.540596,0.390596
0.508717,0.0426219
0.113204,0.937836
0.28374,0.0867595
0.671396,0.419053
0.5959,0.75516
0.959107,0.242536
0.920406,0.584
0.959685,0.738561
0.486463,0.317296
0.798873,0.876965
0.0580757,0.193138
0.915973,0.0506792
0.695327,0.856227
0.00534931,0.920546
0.311141,0.436248
0.47887,0.545945
0.483781,0.819859
0.906618,0.592074
0.011126,0.76752
0.52268,0.578014
0.820551,0.607026
0.191026,0.481787
0.220348,0.740956
0.0582527,0.150711
0.0276761,0.706811
0.899949,0.857126
0.907805,0.0857518
0.941979,0.815921
0.736467,0.603132
0.0393798,0.947328
0.493273,0.0476084
0.867467,0.518249
0.110323,0.977054
0.744574,0.774085
0.3521,0.121449
0.728475,0.267254
0.749041,0.17265
0.913607,0.919501
0.0702118,0.96939
0.676201,0.971859
0.828986,0.0978879
0.18364,0.576149
0.392071,0.736791
0.339923,0.125618
0.0729464,0.128538
0.176146,0.379303
0.897552,0.566219
0.543273,0.0436132
0.817699,0.00787536
0.129324,0.287848
0.555102,0.169798
0.342449,0.857799
0.7773,0.304143
0.273533,0.256055
0.227915,0.847512
0.9454,0.949734
0.525883,0.0569002
0.793691,0.12904
0.254658,0.917953
0.0464911,0.133614
0.512917,0.327604
0.893824,0.222637
0.26625,0.41047
0.418345,0.437097
0.724945,0.0839489
0.253747,0.547669
0.405469,0.280047
0.58419,0.596196
0.852251,0.182769
0.0302809,0.857723
0.807457,0.0801655
0.137066,0.975681
0.10472,0.333339
0.251293,0.930757
0.0643711,0.359378
0.686982,0.297784
0.520421,0.577288
0.987758,0.580806
0.0179032,0.786671
0.87062,0.406103
0.953772,0.742848
0.0228943,0.124367
0.720563,0.359241
0.54201,0.607084
0.464807,0.572814
0.65298,0.572291
0.547971,0.272264
0.605603,0.790045
0.720802,0.652692
0.0120699,0.856896
0.15468,0.785173
0.362461,0.699052
0.279859,0.675101
0.461772,0.350219
0.756322,0.297762
0.0406095,0.332392
0.45676,0.710094
0.0693349,0.0635038
0.670588,0.177323
0.750137,0.611345
0.183635,0.135395
0.407659,0.403116
0.193161,0.731607
0.384298,0.013262
0.870158,0.913963
0.699136,0.396368
0.0954207,0.0248375
0.699938,0.0615978
0.411817,0.375279
0.673041,0.16171
0.494102,0.168139
0.878233,0.713651
0.777154,0.950862
0.128184,0.947568
0.558913,0.447743
0.583138,0.878321
0.281437,0.742548
0.474154,0.990797
0.00405879,0.474598
0.388562,0.858453
0.254821,0.874217
0.899054,0.0876981
0.149296,0.350242
0.725521,0.598992
0.760702,0.561113
0.729252,0.398562
0.112213,0.254805
0.205666,0.607485
0.555053,0.889368
0.33711,0.333851
0.212172,0.113965
0.856513,0.920248
0.911045,0.493609
0.968207,0.330668
0.189121,0.915103
0.78932,0.356768
0.444467,0.443942
0.794184,0.688374
0.287366,0.593762
0.154875,0.519705
0.918267,0.0480685
0.302873,0.884127
0.491612,0.0304805
0.919848,0.508539
0.84239,0.0466654
0.160631,0.256958
0.177206,0.0545616
0.54817,0.0171441
0.347812,0.0882504
0.00335375,0.516377
0.873145,0.536932
0.980874,0.792674
0.481048,0.317612
0.911375,0.775058
0.294763,0.768414
0.816483,0.06625
0.950377,0.21303
0.243511,0.119356
0.627895,0.44199
0.488655,0.163359
0.420317,0.470285
0.524847,0.649286
0.66643,0.597523
0.685773,0.0730166
0.589394,0.0142421
0.551175,0.689127
0.481801,0.462539
0.780151,0.532049
0.307107,0.962849
0.731263,0.691526
0.757776,0.60187
0.8149,0.547745
0.667101,0.708153
0.150143,0.0584111
0.22177,0.294996
0.765281,0.638798
0.288085,0.642087
0.23961,0.290127
0.363144,0.954515
0.968757,0.925384
0.614511,0.952538
0.415077,0.519932
0.0519805,0.0963118
0.0591604,0.195228
0.886754,0.359087
0.960957,0.790423
0.338168,0.644529
0.352682,0.775857
0.834268,0.00526913
0.300265,0.502825
0.141624,0.0560382
0.698125,0.0655457
0.355673,0.429709
0.384224,0.937736
0.86312,0.718817
0.671354,0.352981
0.872913,0.477631
0.573942,0.086431
0.281659,0.924893
0.28398,0.633103
0.423526,0.168412
0.812942,0.244937
0.020794,0.761694
0.766963,0.165624
0.668449,0.855062
0.9111,0.0672282
0.132774,0.810073
0.239782,0.609226
0.546961,0.488447
0.207264,0.624006
0.976987,0.410081
0.887712,0.878618
0.965049,0.8499
0.774793,0.461654
0.0947567,0.246708
0.41512,0.0587738
0.303711,0.518283
0.279977,0.228062
0.393685,0.324505
0.179567,0.04694
0.114168,0.0621349
0.872208,0.0906671
0.699893,0.246942
0.735389,0.11199
0.735996,0.246854
0.656935,0.942652
0.82127,0.712984
0.562884,0.544647
0.00630077,0.786319
0.0330269,0.337677
0.396451,0.101057
0.61934,0.448147
0.676209,0.700162
0.0246669,0.899317
0.946257,0.069894
0.132029,0.204234
0.294901,0.0604249
0.307367,0.00423714
0.116228,0.994794
0.241648,0.0427558
0.985408,0.852224
0.565208,0.898583
0.44323,0.806679
0.592998,0.128091
0.465768,0.449531
0.550588,0.626025
0.0741716,0.862219
0.562381,0.169928
0.0692449,0.75038
0.820274,0.587048
0.791281,0.0155017
0.0759266,0.952303
0.95654,0.0861824
0.080976,0.383294
0.426049,0.0727677
0.924992,0.322624
0.221207,0.411458
0.218136,0.490199
0.61829,0.664437
0.113968,0.811134
0.437158,0.0840583
0.946277,0.664556
0.834484,0.51133
0.26171,0.508658
0.0957055,0.903729
0.919231,0.0819844
0.0342875,0.886987
0.973169,0.995157
0.378451,0.990828
0.0635954,0.0541454
0.376769,0.8045
0.215958,0.988587
0.478786,0.597976
0.262413,0.434094
0.245228,0.0970765
0.181135,0.376381
0.0409366,0.682386
0.193716,0.127412
0.63607,0.875421
0.77915,0.455426
0.537411,0.731776
0.618763,0.69838
0.693538,0.571698
0.562526,0.591932
0.646077,0.0719883
0.876488,0.626121
0.614708,0.0228465
0.620823,0.0924463
0.52654,0.0934946
0.190571,0.883236
0.259617,0.771768
0.454154,0.371706
0.499118,0.300553
0.175974,0.64787
0.103296,0.135188
0.866964,0.955124
0.653504,0.640707
0.212406,0.485726
0.0776582,0.347041
0.41903,0.774932
0.401053,0.723735
0.746582,0.295518
0.387965,0.0157612
0.109256,0.367405
0.250641,0.914505
0.686272,0.299827
0.671533,0.510257
0.810811,0.140426
0.788296,0.170651
0.305839,0.986785
0.941909,0.891592
0.5323,0.172803
0.658529,0.595413
0.942454,0.744705
0.519637,0.736187
0.459923,0.361484
0.657002,0.92069
0.936451,0.206505
0.573909,0.0449666
0.959471,0.0457066
0.345533,0.82455
0.334807,0.645744
0.78617,0.0170663
0.187717,0.145618
0.132403,0.574466
0.466058,0.493556
0.666359,0.0743116
0.669724,0.998358
0.743063,0.324888
0.0610753,0.612178
0.973662,0.2627
0.18339,0.520998
0.727503,0.630664
0.675631,0.119841
0.165547,0.301412
0.125962,0.635102
0.280845,0.511081
0.528147,0.460769
0.606387,0.067015
0.641481,0.715864
0.20942,0.738791
0.813102,0.107539
0.105897,0.875779
0.200667,0.482826
0.0950044,0.84896
0.111661,0.261743
0.78274,0.0686662
0.69933,0.29505
0.414891,0.510243
0.811655,0.374961
0.0100625,0.580438
0.0915186,0.937617
0.398386,0.290908
0.357923,0.619665
0.335529,0.00477333
0.743564,0.999404
0.106943,0.54495
0.420729,0.556666
0.0394922,0.21284
0.0618002,0.621396
0.883139,0.134497
0.203163,0.173461
0.468511,0.665879
0.176122,0.902493
0.277454,0.883402
0.46384,0.987777
0.925394,0.287516
0.578424,0.555359
0.175024,0.323779
0.328553,0.936347
0.935751,0.510553
0.0555028,0.0721166
0.628783,0.0426935
0.255533,0.476232
0.0976277,0.668275
0.802771,0.317334
0.490794,0.980766
0.646645,0.00593414
0.908427,0.959305
0.842707,0.822767
0.810544,0.185881
0.473397,0.306547
0.861906,0.735938
0.0597174,0.0518214
0.988168,0.0369299
0.547483,0.38827
0.460387,0.923919
0.966613,0.602986
0.0792177,0.0891694
0.757444,0.222146
0.53948,0.176845
0.157612,0.560216
0.56615,0.0302738
0.989579,0.804257
0.627024,0.474577
0.660458,0.832287
0.138834,0.437569
0.173507,0.133855
0.185676,0.000739934
0.0376699,0.233224
0.621494,0.173845
0.097764,0.585153
0.188139,0.0818812
0.171051,0.0643767
0.286523,0.267357
0.444202,0.928495
0.48871,0.826002
0.856276,0.601814
0.406071,0.0548601
0.529437,0.845855
0.678142,0.0330952
0.470664,0.189895
0.32375,0.816976
0.817716,0.644171
0.877395,0.509426
0.683271,0.855386
0.440539,0.498889
0.58077,0.781035
0.845412,0.628678
0.896035,0.751821
0.680316,0.131934
0.957936,0.340237
0.94205,0.169026
0.223886,0.814212
0.660068,0.348121
0.381216,0.753323
0.943218,0.338209
0.155185,0.851881
0.496051,0.266968
0.776394,0.972901
0.828286,0.373446
0.872336,0.459665
0.2407,0.268825
0.897502,0.453106
0.204927,0.0861113
0.218045,0.793537
0.133774,0.885243
0.0542692,0.175982
0.990194,0.0758241
0.423945,0.278156
0.0314791,0.650262
0.988471,0.805162
0.657042,0.974697
0.241665,0.143656
0.116557,0.153094
0.52654,0.0180592
0.477724,0.944843
0.213668,0.398875
0.851981,0.718424
0.804535,0.11117
0.904707,0.0569083
0.942151,0.0225806
0.198563,0.038481
0.114305,0.99642
0.274576,0.188757
0.839019,0.53825
0.343412,0.306055
0.280752,0.82749
0.971146,0.000454585
0.153548,0.522418
0.540477,0.087703
0.0325461,0.680088
0.0789634,0.0182011
0.736625,0.246214
0.357384,0.930945
0.987853,0.54116
0.563741,0.262092
0.300573,0.930004
0.926425,0.762303
0.95106,0.414878
0.953128,0.201001
0.507056,0.790079
0.617568,0.296541
0.296995,0.787808
0.310226,0.588715
0.676418,0.450543
0.130632,0.850703
0.868904,0.708964
0.955178,0.209595
0.14054,0.605529
0.146689,0.312562
0.574654,0.128393
0.0583967,0.71043
0.472733,0.875227
0.290105,0.984821
0.185822,0.423793
0.213872,0.243233
0.539774,0.692878
0.480686,0.83144
0.420155,0.836769
0.287313,0.790912
0.641615,0.0965723
0.805536,0.417944
0.627539,0.51052
0.116049,0.760714
0.0732756,0.768078
0.896471,0.262738
0.973168,0.647929
0.523156,0.954868
0.939689,0.445901
0.869694,0.813261
0.0564936,0.125511
0.818389,0.0835655
0.915006,0.596267
0.433036,0.299075
0.0899875,0.33516
0.431733,0.720349
0.138293,0.731603
0.242122,0.237269
0.997982,0.765832
0.53391,0.358171
0.620909,0.0712577
0.719187,0.430382
0.385249,0.594076
0.0399769,0.242343
0.0556037,0.324938
0.450449,0.909671
0.993236,0.112097
0.708365,0.268838
0.567913,0.908242
0.243402,0.141401
0.86175,0.657901
0.389504,0.675135
0.912404,4.32152e-05
0.765875,0.631626
0.989797,0.910386
0.981643,0.299786
0.730167,0.610706
0.204782,0.700831
0.943174,0.115416
0.440355,0.244759
0.15443,0.998777
0.110875,0.890804
0.159642,0.147666
0.0559076,0.819239
0.960641,0.727555
0.385456,0.29931
0.974445,0.822391
0.822434,0.77496
0.406586,0.886848
0.797234,0.588309
